518
37594
258
865
457
860
29519
205
249
582
28033
1636
1924
409
305
305
387
249
479
950
967
11333
5240
810
1511
1573
631
559
403
559
286
332
477
1043
206
624
579
625
282
398
3336
10907
544
270
406
601
260
494
349
244
205
250
267
682
539
244
37852
2396
309
839
1199
10291
15134
261
469
2018
746
354
7050
9382
3925
256
297
237
213
214
328
61272
338
4310
1372565
1018
1400
6377
1052
6497
2216
64619
332
338
232
459
386
24052
499
3848
9491
9989
7475
731
8772
31561
2943
722
2946
4857
889
749
488
249
4476
422
17275
4629
282
1097
501
281
231
428
255
215
244
24068
1671
8444
13510
1307
651
340
3911
241
340
608
14147
1492
885
378
224
331
352
298
6075
1647
1150
463
666
673
1572
5587
607
364
1984
813
2681
3269
1331
2437
380
493
7081
564
685
1046
666
6347
9684
140454
1427
220
311
210
636
549
237
302
344
220
21121
951
972
1002
1813
301
257
465
2317
213
2688
312
1555
2272
4534
214
230
502
713
4282
382
790
225
5562
617
29891
795
483
1942
1078
828
626
247
3871
329
398
212
827
549
5027
3324
346
430
250
10870
412
6229
1585
1977
535
741
528
492
537
21993
604
365
1517
342
209
395
64679
823
612
3296
837
292
2860
7612
1270
253
485
492
222
508
3726
1623
12856
2141
2891
356
416
202
342
2572
277
834
476
495
3687
2238
3194
410
311
443
242
970
6859
238
467
12440
263
336
214
327
701
261
900
429
1175
577
2772
518
405
1278
475
502
288
2804
104232
6620
5214
321
300
283
592
2229
200
2096
206
2037
235
236
1692
1510
4285
4915
688
87247
615
258
4059
528
2963
4980
333
792
220
206
475
457
261
246
246
6992
457
301
486
333
2886
433
287
272
29823
414
557
318
200
5613
241
3671
12245
3140
408
306
583
3367
204
311
4326
1766
334
285
203
210
4965
271
854
10037
1306
1282
365
4530
637
264
3889
4920
8107
713
2553
89396
1458
817
2495
341
4392
2977
295
322
296
212
833
1886
201
2039
310
344
1031
16678
374
277
224
1256
1466
1459
377
320
329
1474
18696
301
523
958
5122
1421
273
1517
729
500
1426
646
221
422
304
13050
694
250
9701
335
455
453
1468
292
772
14197
829
1215
1744
2430
446
2991
884
2737
490
221
476
488
1415
294
3037
794
905
8017
593
245
1824
334
1769
222
910
338
555
8955
3966
2066
637
660
1547
372
1342
1674
1459
257
2354
60887
456
684
215
225
352
1744
611
15205
707
318
271
220
724
229
424
1881
613
940
912
1848
331
5018
257
201
1780
569
532
233
320
5143
489
1524
838
281
725
367
1742
1527
677
4731
1276
803
4824
409
348
670
231
689
266
36392
5510
1604
847
651
1607
869
3487
1422
404
535
297
384
274
422
219
226
246
211
12810
719
369
316
332
743
517
945
203
17258
1083
385
352
1254
300
2775
938
324
21140
404
551
239
1203
383
541
972
1182
7934
227
3071
599
438
407
208
338
816
298
1715
1363
238
484
913
261
1483
317
265
1286
22593
337
313
453
223
1494
937
7327
314
713
374
1628
334
2578
35212
3109
210
217
3402
1264
423
459
383
369
253
621
204
365
1689
299
254
748
4561
883
12029
537
546
19075
3695
1682
336
263
813
784
264
1254
495
657
279
8401
2920
1383
1251
229
278
3030
1364
409
856
659
4818
680
339
490
363
6444
7595
530
272
1117
823
585
1903
7157
5665
8116
314
2046
754
935
2204
1854
9488
4961
2085
788
863
582
594
768
430
1291
885
1690
1026
936
2057
242
991
35711
404
1264
745
3284
270
536
302
9423
1378
414
294
293
299
461
235
930
409
1000
908
960
624
211
6527
859
319
278
284
975
2840
1087
2721
23240
214
743
239
202
310
2674
262
535
18500
1623
217
219
1077
745
1811
1050
4658
340
3984
1665
987
1446
839
3633
1651
431
4265
14808
276
209
241
554
5617
1105
10607
6937
6304
721
598
2555
497
808
2910
6832
3230
401
249
524
858
4180
9049
371
6290
229
3501
621
438
9542
10837
251
3444
1904
10627
438
239
729
1257
7565
1361
324
1216
643
6724
836
222
291
668
344
7085
1041
269
206
200
7865
204
1348
731
401
438
10386
280415
11493
2710
1367
670
279
205
219
5708
2892
584
82800
545
1218
6136
4062
738
380
1562
1994
2795
382
30499
226
973
716
2682
617
1338
474
4075
97122
688
1893
2789
5141
642
4920
223
227
522
241
1880
14107
292
715
4227
415
17748
994
763
350
1127
1598
1122
300
354
343
211
202
376
282
1134
550
810
293
902
386
18350
237
1808
323
1106
1278
28290
678
507
214
3716
287
388
1183
367
759
720
1843
1524
58577
1450
565
925
4071
399
587
351
1504
1634
1437
656
704
1635
2927
475
836
399
565
332
1088
6150
914
413
475
657
1190
970
1619
228
491
260
20035
761
449
534
2124
1064
950
791
740
592
284
433
417
259
250
208
446
243
1746
353
626
386
2600
880
2534
468
27602
2045
630
513
423
671
278
327
1469
2321
2044
19057
3165
1604
3369
1547
518
10289
708
242
11951
384
391
360
318
505
969
886
384
279
617
2244
968
7152
384
220
290
367
15608
1462
308
585
268
930
832
3543
1427
620
611
5110
369
269
3488
221
789
9987
2751
1251
608
421
668
499
255
264
637
240
385
560
1230
1437
3193
250
210
1309
998
1816
214
236
1518
602
293
474
1731
2814
1329
688
900
370
772
3718
215
859
1401
818
1697
275
1407
549839
3928
3378
1304
743
364
278
402
708
1025
639
950
608
475
3418
2188
251
211
237
7456
11037
357
213
1241
1380
22768
430
1319
292
501
247
1846
379
627
7628
357
2583
3375
31212
373
544
742
353
267
347
583
6288
258
225
274
308
2932
1894
705
428
598
9822
1803
5798
4196
202
8021
4195
16855
905
900
963
1281
491
408
5133
245
3566
227
623
369
270
776
721
1412
989
316
3168
258
203
3080
1134
673
1520
313
829
3750
522
920
367
4862
1266
419
360
467
2293
1271
638
14776
402
1059
419
300
578
294
787
3418
309
525
255
519
3822
734
1385
613
4919
21699
423
270
2124
588
292
46457
581
24482
1440
321
1059
1299
367
260
465
386
66273
3362
369
4924
917
1526
353
253
907
1023
392
3160
608
2829
3790
287
227
223
508
638
471
266
695
474
354
336
847
277
9787
549
345
305
9065
2969
293
1846
393
5452
702
316
325
6883
342
3551
1050
237
